Locality,Districtname,StateName
Lonare,NAGPUR,MAHARASHTRA
Mahurjhari,NAGPUR,MAHARASHTRA
Mahurzari,NAGPUR,MAHARASHTRA
Pardi (Rithi),NAGPUR,MAHARASHTRA
Sawangi,NAGPUR,MAHARASHTRA
Sawarmendha,NAGPUR,MAHARASHTRA
Sonapar,NAGPUR,MAHARASHTRA
Chakdoh,NAGPUR,MAHARASHTRA
Khairi (Desh),NAGPUR,MAHARASHTRA
Pipla (kinkheda),NAGPUR,MAHARASHTRA
Sawali bk.,NAGPUR,MAHARASHTRA
Zopadpatti,NAGPUR,MAHARASHTRA
Kanyadhol,NAGPUR,MAHARASHTRA
Kohali,NAGPUR,MAHARASHTRA
Chargaon,NAGPUR,MAHARASHTRA
Dori Bhingare,NAGPUR,MAHARASHTRA
Khumari,NAGPUR,MAHARASHTRA
Pipla,NAGPUR,MAHARASHTRA
Raulgaon,NAGPUR,MAHARASHTRA
Susundri,NAGPUR,MAHARASHTRA
Kotwalbardi,NAGPUR,MAHARASHTRA
Mhasepathar,NAGPUR,MAHARASHTRA
Mohali,NAGPUR,MAHARASHTRA
Mohpa,NAGPUR,MAHARASHTRA
Murli,NAGPUR,MAHARASHTRA
Parsodi,NAGPUR,MAHARASHTRA
Kokarda,NAGPUR,MAHARASHTRA
Ramgiri,NAGPUR,MAHARASHTRA
Wathoda,NAGPUR,MAHARASHTRA
Mohagaon,NAGPUR,MAHARASHTRA
Sawali kh.,NAGPUR,MAHARASHTRA
Madha sawangi,NAGPUR,MAHARASHTRA
Sawandri,NAGPUR,MAHARASHTRA
Wadhona kh.,NAGPUR,MAHARASHTRA
Budhla,NAGPUR,MAHARASHTRA
Devbardi,NAGPUR,MAHARASHTRA
Golbardi,NAGPUR,MAHARASHTRA
Pardi (Desh),NAGPUR,MAHARASHTRA
Khairi bk,NAGPUR,MAHARASHTRA
Venkatapura,BANGALORE,KARNATAKA
Venkatapura,BANGALORE,KARNATAKA
Ambalipura,BANGALORE,KARNATAKA
Haralur,BANGALORE,KARNATAKA
Agara,BANGALORE,KARNATAKA
Chikkakannalli,BANGALORE,KARNATAKA
Hadosiddapura,BANGALORE,KARNATAKA
Kaikondahalli,BANGALORE,KARNATAKA
Doddakannalli,BANGALORE,KARNATAKA
Halanayakanahalli,BANGALORE,KARNATAKA
Chikkanayakanahalli,BANGALORE,KARNATAKA
Kodathi,BANGALORE,KARNATAKA
Chikkabellandur,BANGALORE,KARNATAKA
Junnasandra,BANGALORE,KARNATAKA
Mulluru,BANGALORE,KARNATAKA
Kithiganur,BANGALORE,KARNATAKA
Halehalli,BANGALORE,KARNATAKA
Varanasi,BANGALORE,KARNATAKA
Maragondanahalli,BANGALORE,KARNATAKA
Rachenahalli,BANGALORE,KARNATAKA
Amani Byrathikhane,BANGALORE,KARNATAKA
Thanisandra,BANGALORE,KARNATAKA
Adur,BANGALORE,KARNATAKA
Gundur,BANGALORE,KARNATAKA
Hancharahalli,BANGALORE,KARNATAKA
Vanajanahalli,BANGALORE,KARNATAKA
Bandapura,BANGALORE,KARNATAKA
Bidarahalli,BANGALORE,KARNATAKA
Kammasandra,BANGALORE,KARNATAKA
Kodigehalli,BANGALORE,KARNATAKA
Rampura,BANGALORE,KARNATAKA
Avalahalli,BANGALORE,KARNATAKA
Kurudusonnenahalli,BANGALORE,KARNATAKA
Raghuvanahalli,BANGALORE,KARNATAKA
Bommenahalli,BANGALORE,KARNATAKA
Chikkasandra,BANGALORE,KARNATAKA
Huskur,BANGALORE,KARNATAKA
Jothipura,BANGALORE,KARNATAKA
Shringaripura,BANGALORE,KARNATAKA
Bendiganahalli,BANGALORE,KARNATAKA
Byappanahalli,BANGALORE,KARNATAKA
Katamnallur,BANGALORE,KARNATAKA
Marasandra Amanikere,BANGALORE,KARNATAKA
Nimbekaipura,BANGALORE,KARNATAKA
Vaderahalli,BANGALORE,KARNATAKA
Veerenahalli,BANGALORE,KARNATAKA
Cheemasandra,BANGALORE,KARNATAKA
Hirandahalli,BANGALORE,KARNATAKA
Huvinane,BANGALORE,KARNATAKA
Kattugollahalli,BANGALORE,KARNATAKA
Bidare Agrahara,BANGALORE,KARNATAKA
Konadasapura,BANGALORE,KARNATAKA
Mandur,BANGALORE,KARNATAKA
Marasandra,BANGALORE,KARNATAKA
Bidarahalli,BANGALORE,KARNATAKA
Ullalu Upanagara DBO,BANGALORE,KARNATAKA
Mallathahalli NDBO,BANGALORE,KARNATAKA
Doddabele,BANGALORE,KARNATAKA
Hemmigepura,BANGALORE,KARNATAKA
Kommaghatta - Krishnasagara,BANGALORE,KARNATAKA
M.Krishnasagara,BANGALORE,KARNATAKA
Maragondanahalli,BANGALORE,KARNATAKA
Somapura,BANGALORE,KARNATAKA
Varahasandra,BANGALORE,KARNATAKA
Kenchanapura,BANGALORE,KARNATAKA
Lingadheeranahalli,BANGALORE,KARNATAKA
Ramasandra,BANGALORE,KARNATAKA
Sulikere,BANGALORE,KARNATAKA
Bheemanakuppe- Ramasagara,BANGALORE,KARNATAKA
Sonnenahalli,BANGALORE,KARNATAKA
Manganahalli,BANGALORE,KARNATAKA
Kengeri Gollahalli,BANGALORE,KARNATAKA
Kommaghatta,BANGALORE,KARNATAKA
Thurahalli,BANGALORE,KARNATAKA
Badamanavarthekaval,BANGALORE,KARNATAKA
Gabbalalu,BANGALORE,KARNATAKA
Vasanthapura,BANGALORE,KARNATAKA
Thirumenahalli,BANGALORE,KARNATAKA
Avalahalli,BANGALORE,KARNATAKA
Bellahalli,BANGALORE,KARNATAKA
Jarakbandekaval,BANGALORE,KARNATAKA
Kempanahalli,BANGALORE,KARNATAKA
Kenchenahalli,BANGALORE,KARNATAKA
Naganahalli,BANGALORE,KARNATAKA
Adiganahalli,BANGALORE,KARNATAKA
Byappanahalli,BANGALORE,KARNATAKA
Muddanahalli,BANGALORE,KARNATAKA
Avalahalli,BANGALORE,KARNATAKA
Chokkanahalli,BANGALORE,KARNATAKA
Gantiganahalli,BANGALORE,KARNATAKA
Kattigenahalli,BANGALORE,KARNATAKA
Krishnasagara,BANGALORE,KARNATAKA
Madappanahalli,BANGALORE,KARNATAKA
Nagadasanahalli,BANGALORE,KARNATAKA
Rajanukunte,BANGALORE,KARNATAKA
Ramagondanahalli,BANGALORE,KARNATAKA
Singanayakanahalli,BANGALORE,KARNATAKA
Singanayakanahalli Amanikere,BANGALORE,KARNATAKA
Honnenahalli,BANGALORE,KARNATAKA
Ittagallpura,BANGALORE,KARNATAKA
Lakshmisagara,BANGALORE,KARNATAKA
Manchenahalli,BANGALORE,KARNATAKA
Ananthapura,BANGALORE,KARNATAKA
Harohalli,BANGALORE,KARNATAKA
Vasudevapura,BANGALORE,KARNATAKA
Veerasagara,BANGALORE,KARNATAKA
Ramagondanahalli,BANGALORE,KARNATAKA
Nagondahalli,BANGALORE,KARNATAKA
Thubarahalli,BANGALORE,KARNATAKA
Khanekandaya,BANGALORE,KARNATAKA
K.Channasandra,BANGALORE,KARNATAKA
Deshapande Guttahalli,BANGALORE,KARNATAKA
Kadugodi Plantation,BANGALORE,KARNATAKA
Kumbena Agrahara,BANGALORE,KARNATAKA
Vaderahalli,BANGALORE,KARNATAKA
Begur,BANGALORE,KARNATAKA
Bettadasanapura,BANGALORE,KARNATAKA
Kudlu,BANGALORE,KARNATAKA
Chandrasekarapura,BANGALORE,KARNATAKA
Yelenahalli,BANGALORE,KARNATAKA
Mylasandra,BANGALORE,KARNATAKA
Singasandra,BANGALORE,KARNATAKA
Vittasandra,BANGALORE,KARNATAKA
Bidarahalli,BANGALORE,KARNATAKA
Doddabidarakallu,BANGALORE,KARNATAKA
Sidedahalli,BANGALORE,KARNATAKA
Totadaguddadahalli,BANGALORE,KARNATAKA
Kariobanahalli,BANGALORE,KARNATAKA
Chikkellur Venkatapura,BANGALORE,KARNATAKA
Gerupalya,BANGALORE,KARNATAKA
Maligondanahalli,BANGALORE,KARNATAKA
Chinnakurchi,BANGALORE,KARNATAKA
Kolur,BANGALORE,KARNATAKA
Kumbalagodu,BANGALORE,KARNATAKA
Hosaspalya,BANGALORE,KARNATAKA
Kanimidka,BANGALORE,KARNATAKA
Ramayanapalya,BANGALORE,KARNATAKA
Anchepalya,BANGALORE,KARNATAKA
Chikkellur,BANGALORE,KARNATAKA
Seshagiripura,BANGALORE,KARNATAKA
Vasanthanahalli,BANGALORE,KARNATAKA
Bheemanakuppe,BANGALORE,KARNATAKA
Chikkellur Ramapura,BANGALORE,KARNATAKA
Karigiripura,BANGALORE,KARNATAKA
Krishnarajapura,BANGALORE,KARNATAKA
Devagere,BANGALORE,KARNATAKA
Gangasandra,BANGALORE,KARNATAKA
Hulimavu,BANGALORE,KARNATAKA
Kambipura,BANGALORE,KARNATAKA
Kolur Gururayanapura,BANGALORE,KARNATAKA
Thagachaguppe,BANGALORE,KARNATAKA
Lakshmipura,BANGALORE,KARNATAKA
Seegehalli,BANGALORE,KARNATAKA
Chalaghatta,BANGALORE,KARNATAKA
Gonipura,BANGALORE,KARNATAKA
Kolur Nanjundapura,BANGALORE,KARNATAKA
Kothnur Narayanapura,BANGALORE,KARNATAKA
Kothnur,BANGALORE,KARNATAKA
Geddalahalli,BANGALORE,KARNATAKA
Doddagubbi,BANGALORE,KARNATAKA
Doddagubbi,BANGALORE,KARNATAKA
Bovipalya,BANGALORE,KARNATAKA
Chandapura,BANGALORE,KARNATAKA
Kaggalipura,BANGALORE,KARNATAKA
Sunkadakatte,BANGALORE,KARNATAKA
Gandhinagara,BANGALORE,KARNATAKA
Nowkalpalya,BANGALORE,KARNATAKA
Rameshnagar,BANGALORE,KARNATAKA
Thattaguppe,BANGALORE,KARNATAKA
Gulakamale,BANGALORE,KARNATAKA
Mariapura,BANGALORE,KARNATAKA
Ravugodlu colony,BANGALORE,KARNATAKA
Thopur,BANGALORE,KARNATAKA
Udipalya,BANGALORE,KARNATAKA
Uttari,BANGALORE,KARNATAKA
Dinnepalya,BANGALORE,KARNATAKA
O.B.Chudahalli,BANGALORE,KARNATAKA
Rangappa Estate,BANGALORE,KARNATAKA
Alakabelalu,BANGALORE,KARNATAKA
Lakshmipura,BANGALORE,KARNATAKA
Vasudevapura,BANGALORE,KARNATAKA
Nelaguli,BANGALORE,KARNATAKA
Rachanamadu,BANGALORE,KARNATAKA
Tharalu,BANGALORE,KARNATAKA
K. Chudahalli,BANGALORE,KARNATAKA
Kaggalipura,BANGALORE,KARNATAKA
Naganayakanahalli,BANGALORE,KARNATAKA
Ravugodlu,BANGALORE,KARNATAKA
Saluhunse,BANGALORE,KARNATAKA
Somanahalli,BANGALORE,KARNATAKA
Thittahalli,BANGALORE,KARNATAKA
Hosaspalya,BANGALORE,KARNATAKA
Kanthayyanapalya,BANGALORE,KARNATAKA
Nettigere,BANGALORE,KARNATAKA
Bujangadasanakere,BANGALORE,KARNATAKA
Hullahalli,BANGALORE,KARNATAKA
Ragihalli,BANGALORE,KARNATAKA
Shivanahalli,BANGALORE,KARNATAKA
Kalkere,BANGALORE,KARNATAKA
Sakalawara,BANGALORE,KARNATAKA
Ramnaikanahalli,BANGALORE,KARNATAKA
Hullukasavanahalli,BANGALORE,KARNATAKA
Bidarahalli,BANGALORE,KARNATAKA
Janthagondanahalli,BANGALORE,KARNATAKA
Heggondahalli,BANGALORE,KARNATAKA
Madappanahalli,BANGALORE,KARNATAKA
Sorahunise,BANGALORE,KARNATAKA
Nekkundi Dommasandra,BANGALORE,KARNATAKA
Varthur,BANGALORE,KARNATAKA
Varthur Narasimhapura,BANGALORE,KARNATAKA
Dommasandra,BANGALORE,KARNATAKA
Gunjur,BANGALORE,KARNATAKA
Hosahalli,BANGALORE,KARNATAKA
Valepura,BANGALORE,KARNATAKA
Chikkanekkundi,BANGALORE,KARNATAKA
Halasahalli Thippasandra,BANGALORE,KARNATAKA
Kachamaranahalli,BANGALORE,KARNATAKA
Hesaraghatta,BANGALORE,KARNATAKA
Bilijaji,BANGALORE,KARNATAKA
Guddadahalli,BANGALORE,KARNATAKA
Dasenahalli,BANGALORE,KARNATAKA
Channasandra,BANGALORE,KARNATAKA
Kakolu,BANGALORE,KARNATAKA
Kalathammanahalli,BANGALORE,KARNATAKA
Kamakshipura,BANGALORE,KARNATAKA
Muthugada Halli,BANGALORE,KARNATAKA
Seethakempanahalli,BANGALORE,KARNATAKA
Sonnenahalli,BANGALORE,KARNATAKA
Byatha,BANGALORE,KARNATAKA
Guniagrahara,BANGALORE,KARNATAKA
Kakolu,BANGALORE,KARNATAKA
Koluvarayanahalli,BANGALORE,KARNATAKA
Kondashetti Halli,BANGALORE,KARNATAKA
Lingarajapura,BANGALORE,KARNATAKA
Mavallipura,BANGALORE,KARNATAKA
Mylappanahalli,BANGALORE,KARNATAKA
Seeresandra,BANGALORE,KARNATAKA
Sonnenahalli,BANGALORE,KARNATAKA
Thammarasanahalli,BANGALORE,KARNATAKA
Kalathammanahalli,BANGALORE,KARNATAKA
Kalenahalli,BANGALORE,KARNATAKA
Kamakshipura,BANGALORE,KARNATAKA
Krishnarajapura,BANGALORE,KARNATAKA
Linganahalli,BANGALORE,KARNATAKA
Lingarajapura,BANGALORE,KARNATAKA
Madhugirihalli,BANGALORE,KARNATAKA
Muthagada Halli,BANGALORE,KARNATAKA
Byatha,BANGALORE,KARNATAKA
Mathkur,BANGALORE,KARNATAKA
Dibburu,BANGALORE,KARNATAKA
Guniagrahara,BANGALORE,KARNATAKA
Kalenahalli,BANGALORE,KARNATAKA
Linganahalli,BANGALORE,KARNATAKA
Mylappanahalli,BANGALORE,KARNATAKA
Shivakote,BANGALORE,KARNATAKA
Ivar Kandapura,BANGALORE,KARNATAKA
Krishnarajapura,BANGALORE,KARNATAKA
Mavallipura,BANGALORE,KARNATAKA
Thirumalapura,BANGALORE,KARNATAKA
Bylakere,BANGALORE,KARNATAKA
Dibburu,BANGALORE,KARNATAKA
Hesaraghatta Grass Farm,BANGALORE,KARNATAKA
Kodagi Thirumalapura,BANGALORE,KARNATAKA
Koluvarayanahalli,BANGALORE,KARNATAKA
Seeresandra,BANGALORE,KARNATAKA
Shivakote,BANGALORE,KARNATAKA
Kondashetti Halli,BANGALORE,KARNATAKA
Mathkur,BANGALORE,KARNATAKA
Seethakempanahalli,BANGALORE,KARNATAKA
Hurali Chikkanahalli,BANGALORE,KARNATAKA
Kumbarahalli,BANGALORE,KARNATAKA
Somashetti Halli,BANGALORE,KARNATAKA
Chikkabanavara,BANGALORE,KARNATAKA
Myadarahalli,BANGALORE,KARNATAKA
Thammenahalli,BANGALORE,KARNATAKA
Kasagattapura,BANGALORE,KARNATAKA
Kempapura,BANGALORE,KARNATAKA
Tharabanahalli,BANGALORE,KARNATAKA
Soladevanahalli,BANGALORE,KARNATAKA
Abbigere,BANGALORE,KARNATAKA
Guddahalli,BANGALORE,KARNATAKA
Sasiveghatta,BANGALORE,KARNATAKA
Ganigarahalli,BANGALORE,KARNATAKA
Kannahalli,BANGALORE,KARNATAKA
Kodigehalli,BANGALORE,KARNATAKA
Lingadeeranahalli,BANGALORE,KARNATAKA
Kodigehalli,BANGALORE,KARNATAKA
Machohalli,BANGALORE,KARNATAKA
Handrahalli,BANGALORE,KARNATAKA
Kannahalli,BANGALORE,KARNATAKA
Machohalli,BANGALORE,KARNATAKA
Gidadakonenahalli,BANGALORE,KARNATAKA
Medi Agrahara,BANGALORE,KARNATAKA
Kenchanahalli NDBO,BANGALORE,KARNATAKA
Ali Bommasandra,BANGALORE,KARNATAKA
Singena Agrahara,BANGALORE,KARNATAKA
Adigondanahalli,BANGALORE,KARNATAKA
Chintalmadivala,BANGALORE,KARNATAKA
Chokkasandra,BANGALORE,KARNATAKA
Gopasandra,BANGALORE,KARNATAKA
Gulimangala,BANGALORE,KARNATAKA
Huskur,BANGALORE,KARNATAKA
Muthanallur,BANGALORE,KARNATAKA
Muthanallur Amanikere,BANGALORE,KARNATAKA
Bhovi Palya (Shanthi Pur),BANGALORE,KARNATAKA
Chikkanagamangala,BANGALORE,KARNATAKA
Kittaganahalli,BANGALORE,KARNATAKA
Narayanaghatta,BANGALORE,KARNATAKA
Chikkathimmasandra,BANGALORE,KARNATAKA
Gottamaranahalli,BANGALORE,KARNATAKA
Rayasandra,BANGALORE,KARNATAKA
Thirupalya,BANGALORE,KARNATAKA
Choodasandra,BANGALORE,KARNATAKA
Gattahalli,BANGALORE,KARNATAKA
Ramasagara,BANGALORE,KARNATAKA
Parappana Agrahara,BANGALORE,KARNATAKA
Naganathapura,BANGALORE,KARNATAKA
Veerasandra,BANGALORE,KARNATAKA
Konappana Agrahara,BANGALORE,KARNATAKA
Pillaganahalli,BANGALORE,KARNATAKA
Doddanagamangala,BANGALORE,KARNATAKA
Kammasandra,BANGALORE,KARNATAKA
Beratena Agrahara,BANGALORE,KARNATAKA
Doddathoguru,BANGALORE,KARNATAKA
Basapura,BANGALORE,KARNATAKA
Devara Beesana Halli,BANGALORE,KARNATAKA
Kariyammana Agrahara,BANGALORE,KARNATAKA
Bhoganahalli,BANGALORE,KARNATAKA
Panathur,BANGALORE,KARNATAKA
Kadabeesanahalli,BANGALORE,KARNATAKA
Kasavanahalli,BANGALORE,KARNATAKA
Balagere,BANGALORE,KARNATAKA
Bellandur,BANGALORE,KARNATAKA
Bellandur Amanikere,BANGALORE,KARNATAKA
Bande Nalla Sandra,BANGALORE,KARNATAKA
Hinnakki,BANGALORE,KARNATAKA
Kalbalu,BANGALORE,KARNATAKA
Kalbalu,BANGALORE,KARNATAKA
Mahanthalingapura,BANGALORE,KARNATAKA
Masthena Halli,BANGALORE,KARNATAKA
Nanjapura,BANGALORE,KARNATAKA
S.Bingipura,BANGALORE,KARNATAKA
Vabasandra,BANGALORE,KARNATAKA
Hulimangala,BANGALORE,KARNATAKA
Masthena Halli,BANGALORE,KARNATAKA
Ramasandra,BANGALORE,KARNATAKA
S.Bingipura,BANGALORE,KARNATAKA
Suragajakkanahalli,BANGALORE,KARNATAKA
Bukkasagara,BANGALORE,KARNATAKA
Kyalasanahalli,BANGALORE,KARNATAKA
Podu,BANGALORE,KARNATAKA
Vaderamanchanahalli,BANGALORE,KARNATAKA
Yarandahalli,BANGALORE,KARNATAKA
Dyavasandra,BANGALORE,KARNATAKA
Giddenahalli,BANGALORE,KARNATAKA
Hulimangala,BANGALORE,KARNATAKA
Kachanaikanahalli,BANGALORE,KARNATAKA
Koppa,BANGALORE,KARNATAKA
Nanjapura,BANGALORE,KARNATAKA
Haragadde,BANGALORE,KARNATAKA
Hosahalli,BANGALORE,KARNATAKA
Mada Patna,BANGALORE,KARNATAKA
Seethanaikana Halli,BANGALORE,KARNATAKA
Suragajakkanahalli,BANGALORE,KARNATAKA
Hennagara,BANGALORE,KARNATAKA
Kachanaikanahalli,BANGALORE,KARNATAKA
Konasandra,BANGALORE,KARNATAKA
Koppa,BANGALORE,KARNATAKA
Kyalasanahalli,BANGALORE,KARNATAKA
Manchanahalli,BANGALORE,KARNATAKA
Maragondahalli,BANGALORE,KARNATAKA
Rajapura,BANGALORE,KARNATAKA
Hosahalli,BANGALORE,KARNATAKA
J.Bingipura,BANGALORE,KARNATAKA
Maragondahalli,BANGALORE,KARNATAKA
Ramasandra,BANGALORE,KARNATAKA
Haragadde,BANGALORE,KARNATAKA
Hennagara,BANGALORE,KARNATAKA
Hennagara Amanikere,BANGALORE,KARNATAKA
Hinnakki,BANGALORE,KARNATAKA
Kumbaranahalli,BANGALORE,KARNATAKA
Lingapura,BANGALORE,KARNATAKA
Rajapura,BANGALORE,KARNATAKA
Sriramapura,BANGALORE,KARNATAKA
Vabasandra,BANGALORE,KARNATAKA
Ganapathinagara,BANGALORE,KARNATAKA
Thammenahalli palya,BANGALORE,KARNATAKA
Bairaveshwarangara,BANGALORE,KARNATAKA
Thammenahalli,BANGALORE,KARNATAKA
Shanthinagara,BANGALORE,KARNATAKA
Soladevanahalli,BANGALORE,KARNATAKA
Jnanajyothinagara,BANGALORE,KARNATAKA
Sasuveghatta,BANGALORE,KARNATAKA
Veerashettihalli,BANGALORE,KARNATAKA
Ajjegowdanapalya,BANGALORE,KARNATAKA
Harinagar,BANGALORE,KARNATAKA
Amrutanagar,BANGALORE,KARNATAKA
Anjanapura,BANGALORE,KARNATAKA
Gollahalli,BANGALORE,KARNATAKA
Kulumepalya,BANGALORE,KARNATAKA
Tulsipura,BANGALORE,KARNATAKA
Thalaghattapura,BANGALORE,KARNATAKA
ULLAL UPANAGAR,BANGALORE,KARNATAKA
Mayasandra,BANGALORE,KARNATAKA
Gavipalya,BANGALORE,KARNATAKA
Nellukunte,BANGALORE,KARNATAKA
Lagumenahalli,BANGALORE,KARNATAKA
Chudenahalli,BANGALORE,KARNATAKA
Honnakalasapura,BANGALORE,KARNATAKA
Kalanaikanahalli,BANGALORE,KARNATAKA
Karakalaghatta,BANGALORE,KARNATAKA
Karakalaghatta janatha Colony,BANGALORE,KARNATAKA
Kuvempunagara,BANGALORE,KARNATAKA
Shettihalli,BANGALORE,KARNATAKA
Sidihoskote,BANGALORE,KARNATAKA
Thimmaiahnadoddi,BANGALORE,KARNATAKA
Badarhalli,BANGALORE,KARNATAKA
Basavanapura,BANGALORE,KARNATAKA
Dodda Hagade,BANGALORE,KARNATAKA
Geratiganabele,BANGALORE,KARNATAKA
K.Dommsandra,BANGALORE,KARNATAKA
Karpur Janatha Colony,BANGALORE,KARNATAKA
Kaval Hosahalli,BANGALORE,KARNATAKA
Kunmadivala,BANGALORE,KARNATAKA
Kuvempunagara,BANGALORE,KARNATAKA
Madivala,BANGALORE,KARNATAKA
Marasur,BANGALORE,KARNATAKA
Mattagatti janatha Colony,BANGALORE,KARNATAKA
Muttur,BANGALORE,KARNATAKA
Vaderahalli,BANGALORE,KARNATAKA
A Medihalli,BANGALORE,KARNATAKA
Adur,BANGALORE,KARNATAKA
Amani Doddakere,BANGALORE,KARNATAKA
Avadadenahalli,BANGALORE,KARNATAKA
Bidaragere,BANGALORE,KARNATAKA
Byagadadenahalli,BANGALORE,KARNATAKA
Chudenahalli,BANGALORE,KARNATAKA
Indlawadi,BANGALORE,KARNATAKA
Kempavaderahalli,BANGALORE,KARNATAKA
Kurubarahatti,BANGALORE,KARNATAKA
Madiwala,BANGALORE,KARNATAKA
Muthagatti,BANGALORE,KARNATAKA
Siddanapalya,BANGALORE,KARNATAKA
Sonnanayakanapura,BANGALORE,KARNATAKA
Thimmasandra,BANGALORE,KARNATAKA
Vanakanahalli,BANGALORE,KARNATAKA
Aravantigepura,BANGALORE,KARNATAKA
Arehalli,BANGALORE,KARNATAKA
Bagganadoddi,BANGALORE,KARNATAKA
Bandapura,BANGALORE,KARNATAKA
Bidaraguppegunduthopu,BANGALORE,KARNATAKA
Gudnahalli,BANGALORE,KARNATAKA
Halevuru,BANGALORE,KARNATAKA
Hompalaghatta,BANGALORE,KARNATAKA
Indlawadipura,BANGALORE,KARNATAKA
Karpur,BANGALORE,KARNATAKA
KK Nag Ltd,BANGALORE,KARNATAKA
Laxmipura,BANGALORE,KARNATAKA
Mutyalamadagu,BANGALORE,KARNATAKA
Naganaikanahalli,BANGALORE,KARNATAKA
Rachamanahalli,BANGALORE,KARNATAKA
Soppahalli,BANGALORE,KARNATAKA
Submangala,BANGALORE,KARNATAKA
Telagarahalli,BANGALORE,KARNATAKA
Thattanahalli,BANGALORE,KARNATAKA
Adurpalya,BANGALORE,KARNATAKA
Anekal,BANGALORE,KARNATAKA
Kammasandra Agrahara,BANGALORE,KARNATAKA
Menasiganahalli,BANGALORE,KARNATAKA
Muthagatti,BANGALORE,KARNATAKA
Venkateswarapura,BANGALORE,KARNATAKA
Anekal (Rural),BANGALORE,KARNATAKA
Asraya Yojana Manegalu,BANGALORE,KARNATAKA
Bommandahalli,BANGALORE,KARNATAKA
Chikka Hosahalli,BANGALORE,KARNATAKA
Dinnnur,BANGALORE,KARNATAKA
Gollahalli,BANGALORE,KARNATAKA
GTB Cruster,BANGALORE,KARNATAKA
Kempegowdnagara,BANGALORE,KARNATAKA
Mysaramaradoddi,BANGALORE,KARNATAKA
Patnagere Gollahalli,BANGALORE,KARNATAKA
Rachamanhalli Jnatha Colony,BANGALORE,KARNATAKA
Solur,BANGALORE,KARNATAKA
Thammanaikanahalli,BANGALORE,KARNATAKA
Yellamanapalya,BANGALORE,KARNATAKA
Bestammanahalli,BANGALORE,KARNATAKA
Channena Agrahara,BANGALORE,KARNATAKA
Haldenahalli Janatha Colony,BANGALORE,KARNATAKA
Indalwadi Cross,BANGALORE,KARNATAKA
Marasur Agrahara,BANGALORE,KARNATAKA
Amani Bidarakere,BANGALORE,KARNATAKA
Chikka Hagade,BANGALORE,KARNATAKA
Chikkanahalli,BANGALORE,KARNATAKA
Gowrenahalli,BANGALORE,KARNATAKA
Gudnahalli,BANGALORE,KARNATAKA
Haldenahalli,BANGALORE,KARNATAKA
Kadajakkanahalli,BANGALORE,KARNATAKA
Maranaikanahalli,BANGALORE,KARNATAKA
Nallaiahanadoddi,BANGALORE,KARNATAKA
Nosenur,BANGALORE,KARNATAKA
Pearlvali Farm,BANGALORE,KARNATAKA
Samandur,BANGALORE,KARNATAKA
Sidihosakote,BANGALORE,KARNATAKA
Singasandra,BANGALORE,KARNATAKA
Sunavara,BANGALORE,KARNATAKA
Arenur,BANGALORE,KARNATAKA
Balagaranahalli,BANGALORE,KARNATAKA
Byalahalli,BANGALORE,KARNATAKA
Dasanapura,BANGALORE,KARNATAKA
Giddenahalli,BANGALORE,KARNATAKA
Mayasandra,BANGALORE,KARNATAKA
Bhaktipura,BANGALORE,KARNATAKA
M.Medihalli,BANGALORE,KARNATAKA
Narasapura,BANGALORE,KARNATAKA
Hanuman Lay Out,BANGALORE,KARNATAKA
Kamblipura,BANGALORE,KARNATAKA
Kodlipura,BANGALORE,KARNATAKA
Lakshmisagara,BANGALORE,KARNATAKA
Neralur,BANGALORE,KARNATAKA
R.C.Lay Out,BANGALORE,KARNATAKA
Silk Farm,BANGALORE,KARNATAKA
Tyayakana Halli,BANGALORE,KARNATAKA
Vaddara Palya,BANGALORE,KARNATAKA
Bendiganahalli,BANGALORE,KARNATAKA
Jigala,BANGALORE,KARNATAKA
Mallenahalli,BANGALORE,KARNATAKA
Ballur,BANGALORE,KARNATAKA
Soma Habbu,BANGALORE,KARNATAKA
Sultanapalya,BANGALORE,KARNATAKA
Abbanna Palya,BANGALORE,KARNATAKA
Arehalli,BANGALORE,KARNATAKA
Bidarguppe Extn,BANGALORE,KARNATAKA
Chikkanahalli,BANGALORE,KARNATAKA
Guddahatti,BANGALORE,KARNATAKA
Halehalli,BANGALORE,KARNATAKA
Indlabele,BANGALORE,KARNATAKA
Manchenahalli,BANGALORE,KARNATAKA
"T.V.S.Road, Dasanapura",BANGALORE,KARNATAKA
Vinatage Residency,BANGALORE,KARNATAKA
Yadavanahalli,BANGALORE,KARNATAKA
Bidaraguppe,BANGALORE,KARNATAKA
Harohalli,BANGALORE,KARNATAKA
Itchangur,BANGALORE,KARNATAKA
Adigarakallahalli,BANGALORE,KARNATAKA
Attibele,BANGALORE,KARNATAKA
Krishnasagara,BANGALORE,KARNATAKA
Ragahvendra Lay Out,BANGALORE,KARNATAKA
Ramachandranagara,BANGALORE,KARNATAKA
S.Medihalli,BANGALORE,KARNATAKA
Hampapura,BANGALORE,KARNATAKA
Sadenahalli,BANGALORE,KARNATAKA
Suradenpura,BANGALORE,KARNATAKA
Govindapura,BANGALORE,KARNATAKA
Narasipura,BANGALORE,KARNATAKA
Thirumenahalli,BANGALORE,KARNATAKA
Honnasandra,BANGALORE,KARNATAKA
Byregowdanahalli,BANGALORE,KARNATAKA
Hullegowdanahalli,BANGALORE,KARNATAKA
Shamabhattara Palya,BANGALORE,KARNATAKA
